season,round,race_name,circuit,date,driver_id,driver_number,driver_name,constructor,grid,position,position_text,status,laps,time,fastest_lap_rank,fastest_lap_time
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,rosberg,4,Nico Rosberg,Mercedes,10,6,6,Finished,70,+56.084,3,1:17.832
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,kubica,11,Robert Kubica,Renault,8,7,7,Finished,70,+57.300,1,1:16.972
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,buemi,16,Sébastien Buemi,Toro Rosso,15,8,8,+1 Lap,69,,15,1:19.784
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,liuzzi,15,Vitantonio Liuzzi,Force India,5,9,9,+1 Lap,69,,11,1:19.349
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,sutil,14,Adrian Sutil,Force India,9,10,10,+1 Lap,69,,13,1:19.530
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,michael_schumacher,3,Michael Schumacher,Mercedes,13,11,11,+1 Lap,69,,14,1:19.577
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,alguersuari,17,Jaime Alguersuari,Toro Rosso,16,12,12,+1 Lap,69,,16,1:19.842
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,hulkenberg,10,Nico Hülkenberg,Williams,12,13,13,+1 Lap,69,,9,1:18.912
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,barrichello,9,Rubens Barrichello,Williams,11,14,14,+1 Lap,69,,10,1:19.175
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,massa,7,Felipe Massa,Ferrari,6,15,15,+1 Lap,69,,7,1:18.325
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,kovalainen,19,Heikki Kovalainen,Lotus,19,16,16,+2 Laps,68,,18,1:20.654
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,petrov,12,Vitaly Petrov,Renault,14,17,17,+2 Laps,68,,12,1:19.453
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,chandhok,20,Karun Chandhok,HRT,24,18,18,+4 Laps,66,,21,1:21.884
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,grassi,25,Lucas di Grassi,Virgin,23,19,19,+5 Laps,65,,22,1:21.937
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,glock,24,Timo Glock,Virgin,21,20,R,Mechanical,55,,20,1:21.669
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,trulli,18,Jarno Trulli,Lotus,20,21,R,Brakes,47,,19,1:20.791
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,rosa,22,Pedro de la Rosa,Sauber,17,22,R,Engine,31,,17,1:20.574
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,bruno_senna,21,Bruno Senna,HRT,22,23,R,Hydraulics,14,,23,1:24.524
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,2010-06-13,kobayashi,23,Kamui Kobayashi,Sauber,18,24,R,Accident,1,,,
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,vettel,5,Sebastian Vettel,Red Bull,1,1,1,Finished,57,1:40:29.571,3,1:39.141
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,hamilton,2,Lewis Hamilton,McLaren,3,2,2,Finished,57,+5.042,4,1:39.156
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,button,1,Jenson Button,McLaren,7,3,3,Finished,57,+12.658,1,1:38.766
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,barrichello,9,Rubens Barrichello,Williams,9,4,4,Finished,57,+25.627,5,1:39.489
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,kubica,11,Robert Kubica,Renault,6,5,5,Finished,57,+27.122,7,1:39.542
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,sutil,14,Adrian Sutil,Force India,13,6,6,Finished,57,+30.168,8,1:39.803
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,kobayashi,23,Kamui Kobayashi,Sauber,18,7,7,Finished,57,+30.965,6,1:39.517
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,alonso,8,Fernando Alonso,Ferrari,4,8,8,Finished,57,+32.809,10,1:39.889
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,buemi,16,Sébastien Buemi,Toro Rosso,11,9,9,Finished,57,+36.299,11,1:40.084
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,rosberg,4,Nico Rosberg,Mercedes,12,10,10,Finished,57,+44.382,9,1:39.878
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,massa,7,Felipe Massa,Ferrari,5,11,11,Finished,57,+46.621,13,1:40.208
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,rosa,22,Pedro de la Rosa,Sauber,16,12,12,Finished,57,+47.414,16,1:40.430
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,alguersuari,17,Jaime Alguersuari,Toro Rosso,17,13,13,Finished,57,+48.239,15,1:40.327
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,petrov,12,Vitaly Petrov,Renault,10,14,14,Finished,57,+48.287,12,1:40.100
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,michael_schumacher,3,Michael Schumacher,Mercedes,15,15,15,Finished,57,+48.826,2,1:38.968
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,liuzzi,15,Vitantonio Liuzzi,Force India,14,16,16,Finished,57,+50.890,14,1:40.305
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,grassi,25,Lucas di Grassi,Virgin,21,17,17,+1 Lap,56,,20,1:42.414
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,chandhok,20,Karun Chandhok,HRT,23,18,18,+2 Laps,55,,22,1:43.820
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,glock,24,Timo Glock,Virgin,22,19,19,+2 Laps,55,,19,1:42.319
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,bruno_senna,21,Bruno Senna,HRT,24,20,20,+2 Laps,55,,21,1:42.927
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,trulli,18,Jarno Trulli,Lotus,19,21,21,+4 Laps,53,,18,1:41.770
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,hulkenberg,10,Nico Hülkenberg,Williams,8,22,R,Exhaust,49,,17,1:40.790
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,kovalainen,19,Heikki Kovalainen,Lotus,20,23,R,Collision,8,,24,1:46.130
2010,9,European Grand Prix,Valencia Street Circuit,2010-06-27,webber,6,Mark Webber,Red Bull,2,24,R,Collision,8,,23,1:44.064
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,webber,6,Mark Webber,Red Bull,2,1,1,Finished,52,1:24:38.200,4,1:32.364
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,hamilton,2,Lewis Hamilton,McLaren,4,2,2,Finished,52,+1.360,6,1:32.758
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,rosberg,4,Nico Rosberg,Mercedes,5,3,3,Finished,52,+21.307,7,1:32.952
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,button,1,Jenson Button,McLaren,14,4,4,Finished,52,+21.986,9,1:33.003
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,barrichello,9,Rubens Barrichello,Williams,8,5,5,Finished,52,+31.456,11,1:33.615
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,kobayashi,23,Kamui Kobayashi,Sauber,12,6,6,Finished,52,+32.171,10,1:33.558
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,vettel,5,Sebastian Vettel,Red Bull,1,7,7,Finished,52,+36.734,3,1:31.967
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,sutil,14,Adrian Sutil,Force India,11,8,8,Finished,52,+40.932,16,1:34.337
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,michael_schumacher,3,Michael Schumacher,Mercedes,10,9,9,Finished,52,+41.599,15,1:34.171
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,hulkenberg,10,Nico Hülkenberg,Williams,13,10,10,Finished,52,+42.012,13,1:33.989
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,liuzzi,15,Vitantonio Liuzzi,Force India,20,11,11,Finished,52,+42.459,14,1:34.018
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,buemi,16,Sébastien Buemi,Toro Rosso,16,12,12,Finished,52,+47.627,8,1:32.980
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,petrov,12,Vitaly Petrov,Renault,15,13,13,Finished,52,+59.374,5,1:32.484
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,alonso,8,Fernando Alonso,Ferrari,3,14,14,Finished,52,+1:02.385,1,1:30.874
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,massa,7,Felipe Massa,Ferrari,7,15,15,Finished,52,+1:07.489,2,1:31.646
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,trulli,18,Jarno Trulli,Lotus,21,16,16,+1 Lap,51,,20,1:36.519
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,kovalainen,19,Heikki Kovalainen,Lotus,18,17,17,+1 Lap,51,,18,1:36.251
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,glock,24,Timo Glock,Virgin,19,18,18,+2 Laps,50,,19,1:36.415
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,chandhok,20,Karun Chandhok,HRT,23,19,19,+2 Laps,50,,23,1:38.798
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,yamamoto,21,Sakon Yamamoto,HRT,24,20,20,+2 Laps,50,,22,1:38.309
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,alguersuari,17,Jaime Alguersuari,Toro Rosso,17,21,R,Brakes,44,,12,1:33.748
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,rosa,22,Pedro de la Rosa,Sauber,9,22,R,Collision,29,,17,1:35.883
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,kubica,11,Robert Kubica,Renault,6,23,R,Driveshaft,19,,21,1:36.846
2010,10,British Grand Prix,Silverstone Circuit,2010-07-11,grassi,25,Lucas di Grassi,Virgin,22,24,R,Hydraulics,9,,24,1:40.641
2010,11,German Grand Prix,Hockenheimring,2010-07-25,alonso,8,Fernando Alonso,Ferrari,2,1,1,Finished,67,1:27:38.864,2,1:15.880
2010,11,German Grand Prix,Hockenheimring,2010-07-25,massa,7,Felipe Massa,Ferrari,3,2,2,Finished,67,+4.196,3,1:16.097
2010,11,German Grand Prix,Hockenheimring,2010-07-25,vettel,5,Sebastian Vettel,Red Bull,1,3,3,Finished,67,+5.121,1,1:15.824
2010,11,German Grand Prix,Hockenheimring,2010-07-25,hamilton,2,Lewis Hamilton,McLaren,6,4,4,Finished,67,+26.896,5,1:16.503
2010,11,German Grand Prix,Hockenheimring,2010-07-25,button,1,Jenson Button,McLaren,5,5,5,Finished,67,+29.482,4,1:16.451
2010,11,German Grand Prix,Hockenheimring,2010-07-25,webber,6,Mark Webber,Red Bull,4,6,6,Finished,67,+43.606,9,1:16.678
2010,11,German Grand Prix,Hockenheimring,2010-07-25,kubica,11,Robert Kubica,Renault,7,7,7,+1 Lap,66,,16,1:17.166
2010,11,German Grand Prix,Hockenheimring,2010-07-25,rosberg,4,Nico Rosberg,Mercedes,9,8,8,+1 Lap,66,,8,1:16.609
2010,11,German Grand Prix,Hockenheimring,2010-07-25,michael_schumacher,3,Michael Schumacher,Mercedes,11,9,9,+1 Lap,66,,14,1:17.088
2010,11,German Grand Prix,Hockenheimring,2010-07-25,petrov,12,Vitaly Petrov,Renault,13,10,10,+1 Lap,66,,17,1:17.198
2010,11,German Grand Prix,Hockenheimring,2010-07-25,kobayashi,23,Kamui Kobayashi,Sauber,12,11,11,+1 Lap,66,,15,1:17.100
2010,11,German Grand Prix,Hockenheimring,2010-07-25,barrichello,9,Rubens Barrichello,Williams,8,12,12,+1 Lap,66,,13,1:17.029
2010,11,German Grand Prix,Hockenheimring,2010-07-25,hulkenberg,10,Nico Hülkenberg,Williams,10,13,13,+1 Lap,66,,11,1:16.836
2010,11,German Grand Prix,Hockenheimring,2010-07-25,rosa,22,Pedro de la Rosa,Sauber,14,14,14,+1 Lap,66,,6,1:16.527
2010,11,German Grand Prix,Hockenheimring,2010-07-25,alguersuari,17,Jaime Alguersuari,Toro Rosso,15,15,15,+1 Lap,66,,12,1:16.971
2010,11,German Grand Prix,Hockenheimring,2010-07-25,liuzzi,15,Vitantonio Liuzzi,Force India,21,16,16,+2 Laps,65,,7,1:16.596
2010,11,German Grand Prix,Hockenheimring,2010-07-25,sutil,14,Adrian Sutil,Force India,19,17,17,+2 Laps,65,,10,1:16.687
2010,11,German Grand Prix,Hockenheimring,2010-07-25,glock,24,Timo Glock,Virgin,23,18,18,+3 Laps,64,,18,1:18.211
2010,11,German Grand Prix,Hockenheimring,2010-07-25,bruno_senna,21,Bruno Senna,HRT,20,19,19,+4 Laps,63,,21,1:20.861
2010,11,German Grand Prix,Hockenheimring,2010-07-25,kovalainen,19,Heikki Kovalainen,Lotus,18,20,R,Collision,56,,19,1:20.664
2010,11,German Grand Prix,Hockenheimring,2010-07-25,grassi,25,Lucas di Grassi,Virgin,24,21,R,Gearbox,50,,20,1:20.703
2010,11,German Grand Prix,Hockenheimring,2010-07-25,yamamoto,20,Sakon Yamamoto,HRT,22,22,R,Engine,19,,22,1:23.541
2010,11,German Grand Prix,Hockenheimring,2010-07-25,trulli,18,Jarno Trulli,Lotus,17,23,R,Gearbox,3,,23,2:14.452
2010,11,German Grand Prix,Hockenheimring,2010-07-25,buemi,16,Sébastien Buemi,Toro Rosso,16,24,R,Collision,1,,,
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,webber,6,Mark Webber,Red Bull,2,1,1,Finished,70,1:41:05.571,2,1:22.651
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,alonso,8,Fernando Alonso,Ferrari,3,2,2,Finished,70,+17.821,4,1:23.195
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,vettel,5,Sebastian Vettel,Red Bull,1,3,3,Finished,70,+19.252,1,1:22.362
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,massa,7,Felipe Massa,Ferrari,4,4,4,Finished,70,+27.474,5,1:23.329
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,petrov,12,Vitaly Petrov,Renault,7,5,5,Finished,70,+1:13.192,6,1:23.799
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,hulkenberg,10,Nico Hülkenberg,Williams,10,6,6,Finished,70,+1:16.723,7,1:24.204
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,rosa,22,Pedro de la Rosa,Sauber,9,7,7,+1 Lap,69,,10,1:24.342
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,button,1,Jenson Button,McLaren,11,8,8,+1 Lap,69,,8,1:24.205
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,kobayashi,23,Kamui Kobayashi,Sauber,23,9,9,+1 Lap,69,,9,1:24.282
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,barrichello,9,Rubens Barrichello,Williams,12,10,10,+1 Lap,69,,3,1:22.811
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,michael_schumacher,3,Michael Schumacher,Mercedes,14,11,11,+1 Lap,69,,12,1:25.372
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,buemi,16,Sébastien Buemi,Toro Rosso,15,12,12,+1 Lap,69,,13,1:25.449
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,liuzzi,15,Vitantonio Liuzzi,Force India,16,13,13,+1 Lap,69,,11,1:25.358
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,kovalainen,19,Heikki Kovalainen,Lotus,19,14,14,+3 Laps,67,,18,1:27.457
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,trulli,18,Jarno Trulli,Lotus,20,15,15,+3 Laps,67,,17,1:27.429
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,glock,24,Timo Glock,Virgin,18,16,16,+3 Laps,67,,19,1:27.674
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,bruno_senna,21,Bruno Senna,HRT,22,17,17,+3 Laps,67,,21,1:28.093
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,grassi,25,Lucas di Grassi,Virgin,21,18,18,+4 Laps,66,,16,1:27.287
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,yamamoto,20,Sakon Yamamoto,HRT,24,19,19,+4 Laps,66,,23,1:29.278
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,hamilton,2,Lewis Hamilton,McLaren,5,20,R,Gearbox,23,,14,1:26.258
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,kubica,11,Robert Kubica,Renault,8,21,R,Retired,23,,15,1:26.825
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,rosberg,4,Nico Rosberg,Mercedes,6,22,R,Wheel,15,,20,1:27.954
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,sutil,14,Adrian Sutil,Force India,13,23,R,Collision,15,,22,1:28.177
2010,12,Hungarian Grand Prix,Hungaroring,2010-08-01,alguersuari,17,Jaime Alguersuari,Toro Rosso,17,24,R,Engine,1,,,
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,hamilton,2,Lewis Hamilton,McLaren,2,1,1,Finished,44,1:29:04.268,1,1:49.069
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,webber,6,Mark Webber,Red Bull,1,2,2,Finished,44,+1.571,2,1:49.395
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,kubica,11,Robert Kubica,Renault,3,3,3,Finished,44,+3.493,3,1:49.807
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,massa,7,Felipe Massa,Ferrari,6,4,4,Finished,44,+8.264,4,1:50.111
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,sutil,14,Adrian Sutil,Force India,8,5,5,Finished,44,+9.094,5,1:50.477
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,rosberg,4,Nico Rosberg,Mercedes,14,6,6,Finished,44,+12.359,10,1:51.688
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,michael_schumacher,3,Michael Schumacher,Mercedes,21,7,7,Finished,44,+15.548,13,1:51.914
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,kobayashi,23,Kamui Kobayashi,Sauber,17,8,8,Finished,44,+16.678,11,1:51.749
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,petrov,12,Vitaly Petrov,Renault,23,9,9,Finished,44,+23.851,7,1:51.175
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,liuzzi,15,Vitantonio Liuzzi,Force India,12,10,10,Finished,44,+34.831,14,1:52.267
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,rosa,22,Pedro de la Rosa,Sauber,24,11,11,Finished,44,+36.019,15,1:52.537
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,buemi,16,Sébastien Buemi,Toro Rosso,16,12,12,Finished,44,+39.895,17,1:52.966
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,alguersuari,17,Jaime Alguersuari,Toro Rosso,11,13,13,Finished,44,+49.457,9,1:51.576
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,hulkenberg,10,Nico Hülkenberg,Williams,9,14,14,+1 Lap,43,,12,1:51.864
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,vettel,5,Sebastian Vettel,Red Bull,4,15,15,+1 Lap,43,,6,1:50.868
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,kovalainen,19,Heikki Kovalainen,Lotus,13,16,16,+1 Lap,43,,22,1:55.797
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,grassi,25,Lucas di Grassi,Virgin,22,17,17,+1 Lap,43,,21,1:55.705
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,glock,24,Timo Glock,Virgin,20,18,18,+1 Lap,43,,19,1:55.268
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,trulli,18,Jarno Trulli,Lotus,15,19,19,+1 Lap,43,,18,1:55.103
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,yamamoto,20,Sakon Yamamoto,HRT,19,20,20,+2 Laps,42,,20,1:55.484
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,alonso,8,Fernando Alonso,Ferrari,10,21,R,Accident,37,,8,1:51.374
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,button,1,Jenson Button,McLaren,5,22,R,Collision,15,,16,1:52.879
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,bruno_senna,21,Bruno Senna,HRT,18,23,R,Retired,5,,23,2:20.201
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,2010-08-29,barrichello,9,Rubens Barrichello,Williams,7,24,R,Collision,0,,,
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,alonso,8,Fernando Alonso,Ferrari,1,1,1,Finished,53,1:16:24.572,1,1:24.139
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,button,1,Jenson Button,McLaren,2,2,2,Finished,53,+2.938,8,1:24.598
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,massa,7,Felipe Massa,Ferrari,3,3,3,Finished,53,+4.223,6,1:24.575
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,vettel,5,Sebastian Vettel,Red Bull,6,4,4,Finished,53,+28.196,4,1:24.493
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,rosberg,4,Nico Rosberg,Mercedes,7,5,5,Finished,53,+29.942,3,1:24.491
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,webber,6,Mark Webber,Red Bull,4,6,6,Finished,53,+31.276,2,1:24.278
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,hulkenberg,10,Nico Hülkenberg,Williams,8,7,7,Finished,53,+32.812,7,1:24.576
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,kubica,11,Robert Kubica,Renault,9,8,8,Finished,53,+34.028,5,1:24.560
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,michael_schumacher,3,Michael Schumacher,Mercedes,12,9,9,Finished,53,+44.948,11,1:24.947
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,barrichello,9,Rubens Barrichello,Williams,10,10,10,Finished,53,+1:04.213,14,1:25.239
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,buemi,16,Sébastien Buemi,Toro Rosso,14,11,11,Finished,53,+1:05.056,13,1:25.224
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,liuzzi,15,Vitantonio Liuzzi,Force India,19,12,12,Finished,53,+1:06.106,12,1:25.102
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,petrov,12,Vitaly Petrov,Renault,20,13,13,Finished,53,+1:18.919,9,1:24.644
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,rosa,22,Pedro de la Rosa,Sauber,16,14,14,+1 Lap,52,,16,1:26.325
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,alguersuari,17,Jaime Alguersuari,Toro Rosso,15,15,15,+1 Lap,52,,15,1:25.472
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,sutil,14,Adrian Sutil,Force India,11,16,16,+1 Lap,52,,10,1:24.937
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,glock,24,Timo Glock,Virgin,24,17,17,+2 Laps,51,,17,1:27.765
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,kovalainen,19,Heikki Kovalainen,Lotus,18,18,18,+2 Laps,51,,18,1:27.822
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,yamamoto,20,Sakon Yamamoto,HRT,23,19,19,+2 Laps,51,,20,1:28.875
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,grassi,25,Lucas di Grassi,Virgin,21,20,20,+3 Laps,50,,19,1:28.171
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,trulli,18,Jarno Trulli,Lotus,17,21,R,Engine,46,,21,1:29.017
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,bruno_senna,21,Bruno Senna,HRT,22,22,R,Retired,11,,22,1:30.880
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,hamilton,2,Lewis Hamilton,McLaren,5,23,R,Collision,0,,,
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,2010-09-12,kobayashi,23,Kamui Kobayashi,Sauber,13,24,R,Gearbox,0,,,
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,2010-09-26,alonso,8,Fernando Alonso,Ferrari,1,1,1,Finished,61,1:57:53.579,1,1:47.976
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,2010-09-26,vettel,5,Sebastian Vettel,Red Bull,2,2,2,Finished,61,+0.293,2,1:48.141
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,2010-09-26,webber,6,Mark Webber,Red Bull,5,3,3,Finished,61,+29.141,5,1:49.706
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,2010-09-26,button,1,Jenson Button,McLaren,4,4,4,Finished,61,+30.384,7,1:49.711
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,2010-09-26,rosberg,4,Nico Rosberg,Mercedes,7,5,5,Finished,61,+49.394,8,1:50.125
